,text,label,label_name
24564,Dat je druk aam het knutselen bent en erachter komt dat je hem in verkeerde volgorde in elkaar aan het zetten bent.....,5,surprise
24565,The newcomers feel cold-shouldered by the local population on occasions and become resentful of their almost tribal clannishness . ,3,anger
24566,"His marriage to Osthryth , the sister of King Ecgfrith , inhibited him from bestowing royal favour on Wilfrid until Archbishop Theodore engineered a reconciliation of offended parties in 686 . ",3,anger
24567,No really strong such emotion. Just falling off to sleep when I caught sight of a 5 cm diameter spider crawling onto the pillow beside me.,4,fear
24568,4 of 6 speedways in Midland don't have pizza ,3,anger
24569,When I learnt that my younger sister had been expelled from secondary school because she was pregnant.  That was the second time that this happened in the family - the first time it had been my elder sister.,3,anger
24570,My gma emails out an xmas &quot;itinerary&quot; to the fam and included is the phrase &quot;sarah wakes up (!)&quot; #iagreeitdoesnthappenoftenenough,5,surprise
24571,"My two guitars, after a lot of years together,had decided to fell the night I was seeing Paranormal Activity #scaredtodeath",4,fear
24572,"Comme au match aller, un CSKA sans génie subit la loi des Lillois...jusque dans les dernières minutes? #LDC #LOSC",4,fear
24573,Got my @arkaikclothing swag today. Not posting a picture because I can't show @UrrricaInThe__ until she gets here. #2daysandchange,5,surprise
24574,I am so terribly incredibly disgustingly disgusted beyond belief. Don't ask why. You're just wasting 140 characters.  #gross,6,disgust
24575,When a guy chased me when I was out jogging.,4,fear
24576,your a huge fucking whore and you me!!!!!!!!!! #EndOfStory,6,disgust
24577,Just drove over the bay bridge for the first time... It is really high up ,4,fear
24578,"Nerves are all edgy tonight, been like it all day tooth posioning I expect, will have to go to dentist, putting it off 3 years  ",4,fear
24579,"@Tuitere_sinjeta &lt;3 niños, la paso 10puntos le vieras la cara de felicidad cuando en &quot;tutoría&quot; le tenía un comic preparado :) ",5,surprise
24580,That moment of pure when you stick your hand under your desk &amp; you touched someone else’s old gum.,6,disgust
24581,"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”&#xA;#TeamTexans &#xA;#Dynamo's",4,fear
24582, You always have a chip on your shoulder . ,3,anger
24583,I was afraid when I learnt that my father was seriously ill in hospital.,4,fear
24584,@Renegal considering how slowly this paper is getting written- I am going to need some elf juice. Then I will become Dark Billy. ,4,fear
24585,It is true. Washington lifted the ban on horse slaughter for human consumption.  My heart just sank.   ,6,disgust
24586,"But Downing Street mandarins grew so alarmed at reports of a snub yesterday that the text of private diplomatic traffic , a telex sent by Mr Clinton on Saturday , was made public . ",4,fear
24587,"@iamcoryharris well jeesh, where's the fun in me telling you what to buy me? you're supposed to meeee!",5,surprise
24588,"going out for a bit, getting things ready for tonight... be back around 5 minutes   ",5,surprise
24589,HOW DID YOU KNOW MY UNCLE WAS A CRAZY CONSERVATIVE!!! He wears a helmet in his own car.,3,anger
24590,@hallierholden happy birthday  If you come by the office today I have a present for you. #kindacreepy,5,surprise
24591,Saw in the TV South Korea cheating in the Asian Olympic games.,3,anger
24592,"✓RT @RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less",4,fear
24593,I was to be given an audition to get a role. I had a competitress and I wasn't well prepared because I was ill.,4,fear
24594,But conservatives are also miffed about Foster 's long ties to the Planned Parenthood Federation of America and the fact that his teen-age pregnancy program dispenses contraceptives .,3,anger
24595,Frau Nordern bit her lip in vexation . ,3,anger
24596,Guys who spell correctly and use big words... What a gem. #goodone,5,surprise
24597,Nieuwe tas en bakspullen gekregen voor sinterklaas maar ben toch t meest blij met just dance 3 #sinterklaas,5,surprise
24598," I did , but he gives me a runaround . ",2,neutral
24599,"I do not like it when girls cut half of their hair short and keep the other side long..  Like, no. You can't have both. ",3,anger
24600,When I tweet something stupid as fuck everyone retweets it? ,6,disgust
24601, The first class is a Tuesday and Thursday class from two to three . ,2,neutral
24602,"Having already paid for my return ticket I was cross at having to buy another one , and even more upset at having to pay extra for the one-way ticket and convert sterling at an unfavourable rate . ",3,anger
24603,"Benny looked around him , a bewildered expression on his face . ",5,surprise
24604,Someone spread rumours about me.,3,anger
24605,Melanie was shocked to see the horror on her aunt 's face . ,4,fear
24606,Because of a conflict with my parents there was a possibility to interrupt my studies.,4,fear
24607,factor is my show ohwere do i start my dad&lt;3 got me hip to that show they be doing sum crazy shit for money ode shit mane&lt;3 eaten bugs,4,fear
24608,diamonds are a fucking terrible thing and they AREN'T VALUABLE. FUCK.  ,3,anger
24609, I'll try . ,2,neutral
24610,"Always he gets angry when she takes customers home . "" ",3,anger
24611,News night report on vulture capitalists. Not sure I should watch this before bed time. ,3,anger
24612,Shiona frowned at the phone in total bewilderment . ,5,surprise
24613,"But the blank horror over Khmer Rouge atrocities between 1975 and 1978 has created a blind spot about its strength in Cambodia , and the growing likelihood that it will return to power , either on its own or with the other Cambodian opposition factions . ",4,fear
24614, Why ? ,2,neutral
24615,"In fact , now you come to mention it , I 'm a little bit peeved with her . ",3,anger
24616,@GraemeCole74 quality tune! Forget everything and remember.....    ,4,fear
24617,@EmmaKete19 haha... I'm guessing you've never experienced an Aussie summer before? :D ,5,surprise
24618,Country and Western is suitable for calming an agitated animal ,4,fear
24619,“The key to change... is to let go of fear.” Rosanne Cash    :),4,fear
24620,Ahhhh!!! I'm worried about the dentist why did I put it off so long!! ,4,fear
24621,"gedoucht, nu klaarmaken eten en naar school met de auto!! ",5,surprise
24622,@BernardLeCroix I can confirm that that is true. Kissing them will give one the throw-up virus.  ,4,fear
24623,@todayshow the abuse that Christie Wilt and Kelly Chaffin inflicted on their student is grounds to never work with children again. ,6,disgust
24624,Hate driving next to 18 Wheelers. Heart starts pounding through my chest every time. ,4,fear
24625,their are spies everywhere but the fruits are so big and the land have giants...but the lord told you to take the land but you have ,4,fear
24626,google 'what defines an English person' interesting result . . .  ,5,surprise
24627,"There was public disquiet , questions in the Commons and an enquiry ordered into Jeffrey 's whereabouts . ",4,fear
24628,@NanaMilkTea Lock em in a factory. Have em attempt escape using a device that manipulates space-time. Promise cake. Don't deliver. ,5,surprise
24629, Thanks ! ,2,neutral
24630,@NHLShanahan Youre discipline is a joke. You are destroying NHL hockey. Really? Youre going to suspend Sutton for a hit like that?&quot; ,6,disgust
24631,When I get into the tube or the train without paying for the ticket.,4,fear
24632,Who's that old lady trimming the trees ? ,2,neutral
24633, The brain ! ,2,neutral
24634,Had my first real nightmare in years. Still trying to get my pulse down.  ,4,fear
24635,You can imagine my horror ! ,4,fear
24636,"Its Ok For U To UnFollow Me, But Me &amp; My Team Will Serve Up Repercussion's, Exothermodynamic Repercussions. #ExothermicReaction #Heat",4,fear
24637,"He said he would be happy to lead the march planned for next Sunday ` to show the city 's revulsion for terrorism . "" ",6,disgust
24638,Op dit moment is Man. United uitgeschakeld in de CL!! #nognietgedaan,5,surprise
24639,"I was even more infuriated to read that their short separation was a ` tragedy "" . ",3,anger
24640," is short, live it.  is rare, grab it. is bad, dump it. #Fear is awful, face it. #Memories are sweet, cherish them",3,anger
24641, You must have realized somebody was here . ,2,neutral
24642,Harry potter weekend surprise,5,surprise
24643,Moms Made Chili...Bt Im Not Hungry ,5,surprise
24644,"My father will be angry with me if you leave early ! "" ",3,anger
24645,"` I am vexed , John . ",3,anger
24646,Wow. Head of Gawker feels like &quot;king of the dunghill&quot; #Ignition2011,5,surprise
24647,when people blow in my ear n de breath stink,6,disgust
24648,Practicing wind-surf my body was caught under the sail. On trying to get out my leg was caught in the lashing. I was afraid of dying by asphixia.,4,fear
24649,"Her astonished eyes were taking in his costume : gold-embroidered satin jacket , knee breeches and jabot of the eighteenth century . ",5,surprise
24650,In life there is either  or -I pick #confidence ~David Murphy,4,fear
24651,"` Oh ! "" she bleated , her voice high and rather indignant . ",3,anger
24652,i hate selfish people ! i ask for one thing and youcant even do that ,3,anger
24653,Has an amazing night planned out for @EricJoseph2  ,5,surprise
24654,People are more likely to die in hospital at the weekend? ,4,fear
24655,zo aanfietsen naar  gelukkig maar les tot kwart over 12 en daarna&  tot ong half6 en vanavond thuis!,5,surprise
24656, That ’ s so unfair ! ,3,anger
24657,Me too he shouldve went to my KNICKS RT @LaFemmeMarkita: I'm a lil upset about this Chris Paul/Laker deal ,6,disgust
24658,@andreac523 told me to tweet her cuz shes gross and has a total of zero friends..lol ,5,surprise
